date,retweets,favorites,text,permalink
08/25/16,1,2,"# ServiceAlert: s/b 6 delays, some s/b 6 express from 125 St to 14 St due to a train with mechanical problems at 42 St.",https://twitter.com/NYCTSubway/status/768876230137487360
08/25/16,0,0,There was an R train with mechanical problems leaving 71 Av holding back service. M/R has resumed. ^JP,https://twitter.com/NYCTSubway/status/768789369998020608
08/25/16,0,0,"# ServiceAlert: s/b J and M trains are running with delays, due to a train with mechanical problems at Hewes St.",https://twitter.com/NYCTSubway/status/768788534807461888
08/25/16,3,4,# ServiceAlert: s/b 2 & 4 trains express Atlantic Av to Franklin Av due to a train with mechanical problems at Eastern Pkwy.,https://twitter.com/NYCTSubway/status/768690299547836416
08/24/16,4,9,# ServiceAlert: s/b B & D via the F from W 4 St to Stillwell Av due to a train with mechanical problems at Grand St. Allow additional time.,https://twitter.com/NYCTSubway/status/768573143988527104
08/24/16,1,0,# ServiceAlert: n/b N via the D from Stillwell Av to 36 St-(BKLYN) due to a train with mechanical problems at Kings Hwy.,https://twitter.com/NYCTSubway/status/768532204452470784
08/24/16,4,5,"# ServiceAlert: Following earlier mechanical problems at Tremont Av, D train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/768300240319369217
08/24/16,4,8,"# ServiceAlert: n/b D trains are running with delays, due to a train with mechanical problems at Tremont Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/768298657829363712
08/23/16,4,4,# ServiceAlert: 34 St-bound 7 trains are running express from 74 St to Queensboro Plaza due to a train with mechanical problems at 33 St.,https://twitter.com/NYCTSubway/status/768249793445498885
08/23/16,3,4,"# ServiceAlert: n/b J trains are running express form Chambers St to Delancey St, due to a train with mechanical problems at Bowery.",https://twitter.com/NYCTSubway/status/768245548365348864
08/23/16,2,2,# ServiceAlert: n/b J trains are running express form Chambers St to Delancey St due to a train with mechanical problems at Bowery.,https://twitter.com/NYCTSubway/status/768244874944585728
08/23/16,0,1,"# ServiceAlert: n/b N and R express from Canal St to 8 St, train with mechanical problems at 34 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/768055208014409728
08/23/16,0,1,"# ServiceAlert: n/b N & R express from Canal St to 8 St, due to a train with mechanical problems at 34 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/768051386030387200
08/23/16,1,7,"# ServiceAlert: s/b, A trains local from 59 St to Canal St due to a train with mechanical problems at 42 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/768040338091085828
08/23/16,4,4,"# ServiceAlert: Following earlier mechanical problems at Nevins St, 4 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/767984446914064384
08/23/16,3,3,"# ServiceAlert: b/d 4 trains have service changes and extensive delays, due to a train with mechanical problems at Nevins St.",https://twitter.com/NYCTSubway/status/767975256812351488
08/23/16,4,6,"# ServiceAlert: b/d there is no 4 train service b/t Borough Hall and Bowling Green, due to a train with mechanical problems at Nevins St.",https://twitter.com/NYCTSubway/status/767969791613235200
08/22/16,5,4,"# ServiceAlert: s/b 1 trains are running exp from 145 St to 96 St, due to a train with mechanical problems at 137 St.",https://twitter.com/NYCTSubway/status/767891974573686785
08/22/16,3,4,# ServiceAlert: s/b R via Q from Canal St to DeKalb Av due to a train with mechanical problems at Jay St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/767846609929572352
08/22/16,6,7,"# ServiceAlert: n/b A trains service changes and delays, due to mechanical problems at 111 St. See http://mta.info",https://twitter.com/NYCTSubway/status/767816691199930369
08/22/16,5,5,"# ServiceAlert: n/b A trains are running with delays, due to mechanical problems at 111 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/767814798146936833
08/22/16,1,3,"# ServiceAlert: n/b, A trains local from Broadway Junction to Hoyt St due to a train with mechanical problems at Lafayette Av.",https://twitter.com/NYCTSubway/status/767767358203129856
08/22/16,0,0,That train is experiencing mechanical problems. ^JP,https://twitter.com/NYCTSubway/status/767707500321701890
08/22/16,1,2,"# ServiceAlert: b/d L trains are running with delays, due to a train with mechanical problems at 8 Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/767707309573373952
08/22/16,0,0,That train is experiencing a mechanical problem. ^JP,https://twitter.com/NYCTSubway/status/767706574345252864
08/22/16,3,4,"# ServiceAlert: s/b E, M and R trains are delayed, due to a train with mechanical problems at Queens Plaza. Allow additional travel time",https://twitter.com/NYCTSubway/status/767691356621959168
08/22/16,1,4,"# ServiceAlert: s/b D local from 145 St to 125 St, due to a train with mechanical problems at 145 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/767676817486520324
08/22/16,1,2,"# ServiceAlert: s/b B express from 145 St to 125 St, due to a train with mechanical problems at 145 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/767675761616625664
08/21/16,3,2,# ServiceAlert: s/b 4 trains running with delays due to a train with mechanical problems at Bedford Pk Blvd. Allow additional travel time.,https://twitter.com/NYCTSubway/status/767498055608365056
08/21/16,2,3,# ServiceAlert: b/d L trains are running with delays due to a train with mechanical problems at Morgan Av. Allow additional travel time.,https://twitter.com/NYCTSubway/status/767438318250422272
08/21/16,2,3,"# ServiceAlert: s/b C trains service changes, due to a train with mechanical problems at Broadway Junction. See http://mta.info",https://twitter.com/NYCTSubway/status/767388182124040192
08/20/16,1,0,# ServiceAlert: s/b 1 trains are express from 215 St to Dyckman St due to a train with mechanical problems at 207 St.,https://twitter.com/NYCTSubway/status/767010457286737920
08/20/16,1,1,"# ServiceAlert: s/b 2 and 4 trains are running exp from Atlantic Av to Franklin Av, due to a train with mechanical problems at Atlantic Av.",https://twitter.com/NYCTSubway/status/766877436571226112
08/20/16,1,5,"# ServiceAlert: s/b 2 & 4 trains are running exp from Atlantic Av to Franklin Av, due to a train with mechanical problems at Atlantic Av.",https://twitter.com/NYCTSubway/status/766871084280999937
08/19/16,0,0,"Regrets, service was being held due to a train experiencing mechanical problems at 42 St. Service has resumed with delays,",https://twitter.com/NYCTSubway/status/766842329105694720
08/19/16,0,0,The train was experiencing mechanical problems. Service has resumed with residual delays.,https://twitter.com/NYCTSubway/status/766838775951466496
08/19/16,0,1,"# ServiceAlert: b/d L train service changes and delays, due to a train with mechanical problems at Montrose Av. See http://mta.info",https://twitter.com/NYCTSubway/status/766801974129987584
08/19/16,0,3,"# ServiceAlert: 8 Av bound L trains are running with delays, due to a train with mechanical problems at Montrose Av.",https://twitter.com/NYCTSubway/status/766800911100510212
08/19/16,1,2,"# ServiceAlert: n/b 4 trains are running exp from 167 St to Burnside Av, due to a train with mechanical problems at 167 St.",https://twitter.com/NYCTSubway/status/766763163769602048
08/19/16,0,0,Regrets there was a R train with mechanical problems.,https://twitter.com/NYCTSubway/status/766757308412010496
08/19/16,0,0,Regrets there was a R train with mechanical problems at Rector St.,https://twitter.com/NYCTSubway/status/766756988676026368
08/19/16,0,2,"# ServiceAlert: b/d F train service changes and delays, due to a train with mechanical problems at Avenue X. Allow additional travel time.",https://twitter.com/NYCTSubway/status/766728063573000192
08/19/16,1,1,"# ServiceAlert: n/b B and D trains service changes, due to a train with mechanical problems at 42 St. See http://mta.info",https://twitter.com/NYCTSubway/status/766712841017683968
08/19/16,3,2,"# ServiceAlert: n/b B and D trains are running on the A line from W 4 St to 59 St, due to a train with mechanical problems at 42 St. Al",https://twitter.com/NYCTSubway/status/766711217285201920
08/19/16,0,0,There is a train with mechanical problems between Kosciuszko St and Myrtle Av. ^JP,https://twitter.com/NYCTSubway/status/766692507849592832
08/19/16,1,1,"# ServiceAlert: b/d, J and M service changes and delays; due to a train with mechanical problems at Myrtle Av. See http://mta.info",https://twitter.com/NYCTSubway/status/766691017328320512
08/19/16,2,2,"# ServiceAlert: b/d, J and M service changes and delays, due to a train with mechanical problems at Myrtle Av. See http://mta.info",https://twitter.com/NYCTSubway/status/766689641005191168
08/19/16,0,1,J and M trains running w/ delays due to a train w/ mechanical problems at Myrtle Av. Please follow @ NYCTSubway for advisories,https://twitter.com/MTA/status/766689439582195712
08/19/16,0,0,J and M trains are holding in their stations due to a train with mechanical problems between Myrtle Av & Kosciuszko St. ^JP,https://twitter.com/NYCTSubway/status/766685201103597568
08/19/16,1,1,"# ServiceAlert: b/d, J and M trains are running with delays due to a train with mechanical problems at Myrtle Av.",https://twitter.com/NYCTSubway/status/766685024334872576
08/19/16,0,0,There is a J train with mechanical problems approaching Myrtle Av holding back J and M service. ^JP,https://twitter.com/NYCTSubway/status/766684082180730880
08/19/16,0,1,# ServiceAlert: Broad St-bound J and 71 Av-bound M trains are running with delays due to a train with mechanical problems at Myrtle Av.,https://twitter.com/NYCTSubway/status/766683887829483521
08/19/16,3,1,# ServiceAlert: Broad St-bound J trains are running with delays due to a train with mechanical problems at Myrtle Av.,https://twitter.com/NYCTSubway/status/766682804570689536
08/19/16,2,7,"# ServiceAlert: s/b 4 trains are running local from 14 St to Brooklyn Bridge, due to a train with mechanical problems at 14 St.",https://twitter.com/NYCTSubway/status/766563245171679232
08/19/16,3,4,"# ServiceAlert: s/b 4 and 6 trains are running express from 125 St to 42 St, due to a train with mechanical problems at 103 St.",https://twitter.com/NYCTSubway/status/766485234237997057
08/18/16,3,3,"# ServiceAlert: s/b 6 trains exp from 125 St to 42 St, due to a train with mechanical problems at 103 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/766459024464285697
08/18/16,2,2,"# ServiceAlert:s s/b D and B service changes, due to a train with mechanical problems at Broadway Lafayette St. See mta.inf",https://twitter.com/NYCTSubway/status/766405217751601152
08/18/16,2,3,"# ServiceAlert:s /b D and F service changes, due to a train with mechanical problems at Broadway Lafayette St. See mta.inf",https://twitter.com/NYCTSubway/status/766403373419663360
08/18/16,2,4,"# ServiceAlert: s/b D and M trains are running with delays, due to a train with mechanical problems at Broadway Lafayette St.",https://twitter.com/NYCTSubway/status/766400967050981376
08/18/16,1,0,"# ServiceAlert: b/d J trains service changes, due to a train with mechanical problems at Broad St. See http://mta.info",https://twitter.com/NYCTSubway/status/766337438574862336
08/18/16,0,0,There are no J trains b/t Broad St & Chambers St due to a train with mechanical problems at Broad St. ^JP,https://twitter.com/NYCTSubway/status/766336652037853186
08/18/16,1,1,"# ServiceAlert: 8 Av-bnd L trains are delayed, due to a train with mechanical problems at Sutter Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/766329195312058368
08/18/16,1,1,"# ServiceAlert: 8 Avenue bound L trains service changes, due to a train with mechanical problems at Bushwick Av. See mta.inf",https://twitter.com/NYCTSubway/status/766328947034484736
08/18/16,1,0,"# ServiceAlert: 8 Avenue bound L trains are running with delays, due to a train with mechanical problems at Bushwick Av.",https://twitter.com/NYCTSubway/status/766326141875609600
08/18/16,0,0,"# ServiceAlert: n/b E via F W 4 St to Roosevelt Av, n/b M from Rockefeller Ctr to Roosevelt Av, train with mechanical problems at 7 Av.",https://twitter.com/NYCTSubway/status/766279525974048768
08/18/16,2,2,"# ServiceAlert: n/b D via N line from Stillwell Av to 36 St, due to a train with mechanical problems. Allow additional travel time.",https://twitter.com/NYCTSubway/status/766267600460546048
08/18/16,5,6,"# ServiceAlert: s/b 6 trains are running with delays, due to a train with mechanical problems at Parkchester. Allow additional travel time.",https://twitter.com/NYCTSubway/status/766227199494090752
08/17/16,0,1,"# ServiceAlert: s/b 2 via 5 149 St to Nevins St, s/b 2 delayed, due to a train with mechanical problems at 149 St-Grand Concourse.",https://twitter.com/NYCTSubway/status/765962774937763842
08/17/16,3,2,"# ServiceAlert: s/b 2 and 5 trains are running with delays, due to a train with mechanical problems at 149 St-Grand Concourse.",https://twitter.com/NYCTSubway/status/765961979613835264
08/17/16,1,2,"# CORRECTION: Church Av-bnd G trains are delayed, due to a train with mechanical problems at 21 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/765912355788230656
08/17/16,0,1,"# ServiceAlert: Church Av-bn[] trains are delayed, due to a train with mechanical problems at 21 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/765912214280794112
08/17/16,0,1,"# ServiceAlert: s/b 6 trains run local from Pelham Bay to Parkchester, due to a train with mechanical problems at Parkchester.",https://twitter.com/NYCTSubway/status/765879531982974976
08/16/16,3,2,"# ServiceAlert: Following earlier mechanical problems at Roosevelt Av, E, F & R train service has resumed with extensive delays.",https://twitter.com/NYCTSubway/status/765748178809458688
08/16/16,3,6,"# ServiceAlert: Following earlier mechanical problems at Jackson Hghts-Roosevelt Av, E, F & R train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/765748008025788416
08/16/16,2,3,"# ServiceAlert: b/d E, F & R trains have service changes, train with mechanical problems at Roosevelt Av. See http://mta.info",https://twitter.com/NYCTSubway/status/765744085265252352
08/16/16,2,6,"# ServiceAlert: s/b R trains are running express from 71 Av to Queens Plz, due to a train with mechanical problems at Roosevelt Av.",https://twitter.com/NYCTSubway/status/765740287721345024
08/16/16,2,6,"# ServiceAlert: Following earlier mechanical problems at 110 St, 4 and 5 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/765735460698198016
08/16/16,2,6,"# ServiceAlert: n/b 4 and 5 trains are running local from 42 St to 125 St, due to a train with mechanical problems at 110 St.",https://twitter.com/NYCTSubway/status/765732860884094977
08/16/16,1,0,"# ServiceAlert: n/b A & D trains local from 59 St to 125 St, due to a train with mechanical problems at 59 St. See http://mta.info",https://twitter.com/NYCTSubway/status/765550810142998528
08/16/16,0,2,"ServiceAlert: n/b A & D local from 59 St to 125 St, due to a train with mechanical problems at 59 St. See http://mta.info",https://twitter.com/NYCTSubway/status/765544692842917888
08/16/16,0,1,"# ServiceAlert: n/b A trains local from Canal St to 59 St, due to a train with mechanical problems at 59 St. See http://mta.info",https://twitter.com/NYCTSubway/status/765530882082017280
08/16/16,1,9,"# ServiceAlert: n/b A trains are local from Canal St to 59 St, due to a train with mechanical problems at 59 St, A trains delayed b/d.",https://twitter.com/NYCTSubway/status/765524242163171328
08/16/16,1,3,"# ServiceAlert: n/b A trains are local from Canal St to 59 St, due to a train with mechanical problems at 59 St. Allow additional travel time",https://twitter.com/NYCTSubway/status/765518566808494080
08/16/16,1,4,"# ServiceAlert:s/b [4] express Burnside to 125 St, s/b [5] via [2] 149 St to Nevins St, due to a train with mechanical problems at 149 St. Al",https://twitter.com/NYCTSubway/status/765496511488745472
08/15/16,0,1,"Regrets, there was a train with mechanical problems that caused service changes & delays. Service has resumed with delays.",https://twitter.com/NYCTSubway/status/765355453010186240
08/15/16,0,1,"# ServiceAlert: s/b E and M trains service changes, due to a train with mechanical problems at Court Square. See http://mta.info",https://twitter.com/NYCTSubway/status/765344578115399681
08/15/16,0,2,"# ServiceAlert: s/b E trains service changes, due to a train with mechanical problems at Court Square. See http://mta.info",https://twitter.com/NYCTSubway/status/765342835180724224
08/15/16,0,0,# ServiceAlert: b/d S trains are running with delays due to a train with mechanical problems at 42 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/765316963409297408
08/15/16,0,0,# ServiceAlert: b/d S]trains are running with delays due to a train with mechanical problems at 42 St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/765316900813406208
08/15/16,0,0,"Regrets, an earlier train with mechanical problems is causing residual delays in service.",https://twitter.com/NYCTSubway/status/765314628897222656
08/15/16,0,0,there was a train with mechanical problems at 42 St. Service has resumed with delays.,https://twitter.com/NYCTSubway/status/765296384916402177
08/15/16,0,0,"# ServiceAlert: n/b 4, 5 service changes & delays due to a train with mechanical problems at 42 St. See http://mta.info",https://twitter.com/NYCTSubway/status/765290207889518594
08/15/16,0,0,"# ServiceAlert: n/b 4, 5]service changes & delays due to a train with mechanical problems at 42 St. See http://mta.info",https://twitter.com/NYCTSubway/status/765290063643172864
08/15/16,1,2,"# ServiceAlert: n/b A & C service changes, due to a train mechanical problems at High St. See http://mta.info .",https://twitter.com/NYCTSubway/status/765273117249896449
08/15/16,1,2,# ServiceAlert: n/b A & C delays due to a train with mechanical problems at High St. Allow additional travel time.,https://twitter.com/NYCTSubway/status/765269043767017472
08/15/16,0,3,"# ServiceAlert: b/d R trains are delayed, due to a train with mechanical problems at Bay Ridge-95 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/765182679037972480
08/14/16,0,2,"# ServiceAlert: n/b A trains are running with delays, due to a train with mechanical problems at Lafayette Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/765009827584155648
08/14/16,0,1,"# ServiceAlert: Following earlier mechanical problems at Nostrand Av, A train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/765001598519152640
08/14/16,0,2,"# ServiceAlert: n/b A trains are running local from Euclid Av to Hoyt-Schermerhorn Sts, train with mechanical problems at Nostrand Av.",https://twitter.com/NYCTSubway/status/764995117157679106
08/14/16,4,6,"# ServiceAlert: Following earlier mechanical problems at 47-50 Sts-Rockefeller Ctr, D & F train service has resumed with residual delays",https://twitter.com/NYCTSubway/status/764954657932312576
08/14/16,0,0,# ServiceAlert: s/b F trains are running on the E line from 5 Av-53 St to W4 St. Due to a train with mechanical problems at 47-50 Sts.,https://twitter.com/NYCTSubway/status/764946655229730816
08/14/16,1,1,"# ServiceAlert: Following earlier mechanical problems at 34 St-Herald Square, N and R train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764927175908794368
08/14/16,1,1,"# ServiceAlert: n/b N and R trains are running with delays, due to a train with mechanical problems at 34 St. Allow additional travel time",https://twitter.com/NYCTSubway/status/764922873580515332
08/14/16,0,1,"# ServiceAlert: Following earlier mechanical problems at Broadway Junction, A Train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764911008196530177
08/14/16,0,3,"# ServiceAlert: n/b A trains are running local from Euclid Av to Hoyt-Schermerhorn Sts, train with mechanical problems at Broadway Jct.",https://twitter.com/NYCTSubway/status/764909252448321541
08/14/16,0,0,"# ServiceAlert: Following earlier mechanical problems at Broadway Junction, A train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764897807178366976
08/14/16,0,3,"# ServiceAlert: n/b A trains are running local from Euclid Av to Hoyt St, due to a train with mechanical problems at Broadway Junction.",https://twitter.com/NYCTSubway/status/764895940960460800
08/14/16,2,1,"# ServiceAlert: Following earlier mechanical problems at Times Square-42 St, N and R train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764895081904148480
08/14/16,0,0,"# ServiceAlert: n/b N and R trains are running with delays, due to a train with mechanical problems at Times Square-42 St.",https://twitter.com/NYCTSubway/status/764893124934197250
08/14/16,1,1,They are alternating that service at this time due to a train with mechanical problems at Elder Av.,https://twitter.com/NYCTSubway/status/764825556646899712
08/14/16,1,0,"# ServiceAlert: s/b, 4, 5, 6 service changes & delays due to a train with mechanical problems at Elder Av. Details at http://mta.info",https://twitter.com/NYCTSubway/status/764825538078715905
08/14/16,1,0,"# ServiceAlert: s/b 4, 5, 6 service changes & delays due to a train with mechanical problems at Elder Av. Details at http://mta.info",https://twitter.com/NYCTSubway/status/764823900521951232
08/14/16,3,3,"# ServiceAlert: s/b 4, 5, 6 service changes & delays due to a train with mechanical problems at Elder Av. Details at mta",https://twitter.com/NYCTSubway/status/764817831594786816
08/13/16,0,0,"# ServiceAlert: n/b A trains service changes, due to a train with mechanical problems at Broadway Junction. See http://mta.info",https://twitter.com/NYCTSubway/status/764593617763794944
08/13/16,1,4,"# ServiceAlert: s/b A trains are running local from Hoyt-Schermerhorn to Euclid Av, due to a train with mechanical problems at Rockaway Av.",https://twitter.com/NYCTSubway/status/764568271857283073
08/13/16,1,1,"# ServiceAlert: b/d 4 trains are running with delays, due to a train with mechanical problems at Woodlawn. Allow additional travel time.",https://twitter.com/NYCTSubway/status/764561592444936192
08/13/16,3,1,"# ServiceAlert: s/b C trains express from Hoyt-Schermerhorn to Euclid Av, due to a train with mechanical problems at Lafayette Av.",https://twitter.com/NYCTSubway/status/764543643122294784
08/13/16,2,2,"# ServiceAlert: s/b 4 & 6 service changes/delays, due to a train with mechanical problems at Bklyn Bridge. Details at http://mta.info",https://twitter.com/NYCTSubway/status/764401750602354688
08/13/16,0,3,# ServiceAlert: n/b 6 trains terminating at 3 Av-138 St due to a train with mechanical problems at Hunts Pt Av.,https://twitter.com/NYCTSubway/status/764373216248889345
08/13/16,1,1,# ServiceAlert: n/b 6 train are terminating at 3 Av-138 St due to a train with mechanical problems at Hunts Pt Av.,https://twitter.com/NYCTSubway/status/764368233025732609
08/12/16,0,0,"# ServiceAlert: b/d L trains are running a single operation causing delays, due to a train with mechanical problems at Canarsie-Rockaway P",https://twitter.com/NYCTSubway/status/764221340337442816
08/12/16,0,0,"There was a train with mechanical problem, service has resumed.",https://twitter.com/NYCTSubway/status/764218269376974848
08/12/16,0,2,"# ServiceAlert: Following earlier mechanical problems at Church Av, B train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764206226695741440
08/12/16,0,1,"# ServiceAlert: s/b B trains are running local from Prospect Pk to Kings Hwy, due to a train with mechanical problems at Church Av.",https://twitter.com/NYCTSubway/status/764203711048605696
08/12/16,0,2,"# ServiceAlert: Following earlier mechanical problems at St. Lawrence Av, 6 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764201308664594432
08/12/16,1,2,"# ServiceAlert: Parkchester bound 6 trains are running with delays, due to a train with mechanical problems at St. Lawrence Av.",https://twitter.com/NYCTSubway/status/764199834655920129
08/12/16,0,0,Regrets B trains are running local due to a train with mechanical problems at Church Av.,https://twitter.com/NYCTSubway/status/764172542839955456
08/12/16,0,0,There is a train with mechanical problems at Church Av at this time. ^JP,https://twitter.com/NYCTSubway/status/764172415924523008
08/12/16,0,0,"# ServiceAlert:s /b B trains service changes, due to a train with mechanical problems at Church Av. See http://mta.info",https://twitter.com/NYCTSubway/status/764171843326599168
08/12/16,1,0,"# ServiceAlert: Following earlier mechanical problems, Franklin Av S shuttle train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/764165482538790912
08/12/16,1,0,"# ServiceAlert: b/d, Franklin Av shuttle trains are running with delays, due to mechanical problems. Allow additional travel time.",https://twitter.com/NYCTSubway/status/764159990626123776
08/12/16,1,0,"# ServiceAlert: b/d, Franklin Av shuttle trains are running with delays due to mechanical problems. Allow additional travel time.",https://twitter.com/NYCTSubway/status/764139812009934848
08/12/16,1,1,"# ServiceAlert: n//b Q via N from Stillwell Av to DeKalb Av, n/b B delayed, due to a train with mechanical problems at Kings Hwy.",https://twitter.com/NYCTSubway/status/764125106318745604
08/12/16,1,3,"# ServiceAlert: n//b Q via N from Stillwell Av to DeKalb Av, due to a train with mechanical problems at Kings Hwy.",https://twitter.com/NYCTSubway/status/764122671202332672
08/12/16,0,0,Sorry about that. There was a train at Essex St with mechanical problems holding back service. ^JP,https://twitter.com/NYCTSubway/status/764089174869745665
08/12/16,0,0,Which station are you at? There was a train at Willets Pt with mechanical problems. That one just moved out. ^JP,https://twitter.com/NYCTSubway/status/764080627087880192
08/12/16,2,2,"# ServiceAlert: s/b, 4 terminate at Bowling Green, 5 via 2 149 St to Nevins St, due to a train with mechanical problems at Bowling Green.",https://twitter.com/NYCTSubway/status/764048735865155584
08/11/16,0,0,There was a brief delays in service due to a train with mechanical problems at the next stop.,https://twitter.com/NYCTSubway/status/763929825526493185
08/11/16,0,0,"# ServiceAlert: n/b F trains service changes, due to a train with mechanical problems at Neptune Av. See http://mta.info",https://twitter.com/NYCTSubway/status/763876577377681408
08/11/16,0,1,"# ServiceAlert: n/b F trains are running with delays, due to a train with mechanical problems at Neptune Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/763874663361605632
08/11/16,2,0,"# ServiceAlert: 8 Av-bnd L trains are delayeds, some Canarsie-bd terminate Bway Junction or Myrtle Av, mechanical problems at Bway Junction.",https://twitter.com/NYCTSubway/status/763700598361485312
08/11/16,0,1,"# ServiceAlert: 8 Av-bound L trains are running with delays, due to a train with mechanical problems at Broadway Junction.",https://twitter.com/NYCTSubway/status/763698386444910597
08/11/16,0,0,There were delays due to a train with mechanical problems during that time.,https://twitter.com/NYCTSubway/status/763601232766210048
08/10/16,1,2,# ServiceAlert: s/b 6 express from 42 St to 14 St due to a train with mechanical problems at Grand Central-42 St.,https://twitter.com/NYCTSubway/status/763550443578548224
08/10/16,0,0,"# ServiceAlert: b/d, L trains are running with delays due to a train with mechanical problems at Atlantic Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/763517970706497536
08/10/16,3,5,"# ServiceAlert: Following earlier mechanical problems at 110 St, 4 and 6 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/763262584602628096
08/10/16,3,5,"# ServiceAlert: s/b 4 and 6 trains are running express from 125 St to 42 St, due to a train with mechanical problems at 110 St.",https://twitter.com/NYCTSubway/status/763258854373228544
08/09/16,0,0,"Regrets, there was a train with mechanical problems that caused delays. Service has resumed, an a train should be there soon.",https://twitter.com/NYCTSubway/status/763159177573179392
08/09/16,0,0,"There was a train with mechanical problems at Times Sq, service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/763157646635470848
08/09/16,2,3,# ServiceAlert: 34 St-Hudson Yards bound 7 train delays due to a train with mechanical problems at Times Sq. Allow additoanl travel time.,https://twitter.com/NYCTSubway/status/763155087153827840
08/09/16,1,1,"# ServiceAlert: b/d, No Rockaway Park Shuttle service, due to a train with mechanical problems at Beach 90 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/763020415623200769
08/09/16,0,2,"# ServiceAlert: b/d, No Rockaway Park Shuttle service due to a train with mechanical problems at Beach 90 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/763016068168286208
08/09/16,0,0,"# ServiceAlert: b/d, L service changes & delays due to a train with mechanical problems at Myrtle Av. Details at http://www.mta.info",https://twitter.com/NYCTSubway/status/762983213711167488
08/09/16,3,5,"# ServiceAlert: n/b 1 & 2 trains exp from 42 St to 72 St, due to a train with mechanical problems at 42 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/762885752279617537
08/08/16,0,0,Regrets. We had earlier switch problems and now there is a train with mechanical problems impacting service.,https://twitter.com/NYCTSubway/status/762765171706036224
08/08/16,1,0,# ServiceAlert:s/b N via D from 36 St to Stillwell Av due to a trains with mechanical problems at New Utrecht Av.,https://twitter.com/NYCTSubway/status/762763730790846464
08/08/16,0,0,"# ServiceAlert: n/b, 4 & 5 service changes & delays due to a train with mechanical problems at Bowling Green. See http://mta.info",https://twitter.com/NYCTSubway/status/762620451109629952
08/08/16,0,0,"# ServiceAlert: n/b, 4 & 5 service changes & delays due to a train with mechanical problems at Bowling Green. Details at mta",https://twitter.com/NYCTSubway/status/762620313960144896
08/08/16,0,0,"Regrets, there is a train experiencing mechanical problems, causing delays to service. ^DP",https://twitter.com/NYCTSubway/status/762617203464122368
08/08/16,0,1,# ServiceAlert: n/b 4 & 5 service changes & delays due to a train with mechanical problems at Bowling Green. Details at mta,https://twitter.com/NYCTSubway/status/762614352948101120
08/08/16,0,0,"# ServiceAlert: b/d, 4 trains are running with delays due to a train with mechanical problems at Woodlawn. Allow additional travel time.",https://twitter.com/NYCTSubway/status/762594636762415105
08/07/16,4,5,# ServiceAlert: s/b Some L terminate at B'way Jct or Livonia Av due to a train with mechanical problems at Rockaway Pkwy.,https://twitter.com/NYCTSubway/status/762489699290140674
08/07/16,2,5,"# ServiceAlert: Following earlier mechanical problems at Court St, N, Q and R train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/762463142815248385
08/07/16,3,5,"# ServiceAlert: s/b N, Q & R trains have service changes with delays, train with mechanical problems at Court St. See http://mta.info",https://twitter.com/NYCTSubway/status/762461757260439554
08/07/16,5,4,"# ServiceAlert: s/b N, Q & R trains are running with delays, due to a train with mechanical problems at Court St. Allow extra travel time.",https://twitter.com/NYCTSubway/status/762459763317714946
08/07/16,1,2,"# ServiceAlert: Following earlier mechanical problems at 96 St, 1 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/762445710243405824
